14:10:00,52906,386.505,773.01,15.36
14:11:00,53607,391.315,782.63,
14:12:00,53607,391.315,782.63,
14:13:00,53607,391.315,782.63,
14:14:00,53607,391.315,782.63,
14:15:00,53607,391.315,782.63,
14:16:00,54384,396.915,793.83,
14:17:00,54384,396.915,793.83,
14:18:00,54384,396.915,793.83,
14:19:00,54384,396.915,793.83,
14:20:00,54384,396.915,793.83,
14:21:00,55178,402.355,804.71,
14:22:00,55178,402.355,804.71,
14:23:00,55178,402.355,804.71,
14:24:00,55178,402.355,804.71,
14:25:00,55178,402.355,804.71,
14:26:00,55997,407.77,815.54,
14:27:00,55997,407.77,815.54,
14:28:00,55997,407.77,815.54,
14:29:00,55997,407.77,815.54,
14:30:00,55997,407.77,815.54,
14:31:00,56826,413.5,827,
14:32:00,56826,413.5,827,
14:33:00,56826,413.5,827,
14:34:00,56826,413.5,827,
14:35:00,56826,413.5,827,
14:36:00,57644,418.69,837.38,
14:37:00,57644,418.69,837.38,
14:38:00,57644,418.69,837.38,
14:39:00,57644,418.69,837.38,
14:40:00,57644,418.69,837.38,
14:41:00,58526,424.435,848.87,
14:42:00,58526,424.435,848.87,
14:43:00,58526,424.435,848.87,
14:44:00,58526,424.435,848.87,
14:45:00,58526,424.435,848.87,
14:46:00,59369,428.77,857.54,
14:47:00,59369,428.77,857.54,
14:48:00,59369,428.77,857.54,
14:49:00,59369,428.77,857.54,
14:50:00,59369,428.77,857.54,
14:51:00,60221,434.765,869.53,
14:52:00,60221,434.765,869.53,
14:53:00,60221,434.765,869.53,
14:54:00,60221,434.765,869.53,
14:55:00,60221,434.765,869.53,
14:56:00,61086,439.62,879.24,
14:57:00,61086,439.62,879.24,
14:58:00,61086,439.62,879.24,
14:59:00,61086,439.62,879.24,
15:00:00,61086,439.62,879.24,
15:01:00,61905,446.26,892.52,
15:02:00,61905,446.26,892.52,
15:03:00,61905,446.26,892.52,
15:04:00,61905,446.26,892.52,
15:05:00,61905,446.26,892.52,
15:06:00,62700,452.185,904.37,
15:07:00,62700,452.185,904.37,
15:08:00,62700,452.185,904.37,
15:09:00,62700,452.185,904.37,
15:10:00,62700,452.185,904.37,
15:11:00,63711,456.85,913.7,
15:12:00,63711,456.85,913.7,
15:13:00,63711,456.85,913.7,
15:14:00,63711,456.85,913.7,
15:15:00,63711,456.85,913.7,
15:16:00,64700,463.12,926.24,
15:17:00,64700,463.12,926.24,
15:18:00,64700,463.12,926.24,
15:19:00,64700,463.12,926.24,
15:20:00,64700,463.12,926.24,
15:21:00,65607,470.18,940.36,
15:22:00,65607,470.18,940.36,
15:23:00,65607,470.18,940.36,
15:24:00,65607,470.18,940.36,
15:25:00,65607,470.18,940.36,
15:26:00,66514,477.24,954.48,
15:27:00,66514,477.24,954.48,
15:28:00,66514,477.24,954.48,
15:29:00,66514,477.24,954.48,
15:30:00,66514,477.24,954.48,
15:31:00,67421,484.3,968.6,
15:32:00,67421,484.3,968.6,
15:33:00,67421,484.3,968.6,
15:34:00,67421,484.3,968.6,
15:35:00,67421,484.3,968.6,
15:36:00,68328,491.36,982.72,
15:37:00,68328,491.36,982.72,
15:38:00,68328,491.36,982.72,
15:39:00,68328,491.36,982.72,
15:40:00,68328,491.36,982.72,
15:41:00,69235,498.42,996.84,
15:42:00,69235,498.42,996.84,
15:43:00,69235,498.42,996.84,
15:44:00,69235,498.42,996.84,
